row_id,ID,group,log_eye,logP_c,relative_head_size,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
26,CVQJ,Female,0.8208805470694969,-0.011875794480193935,-0.020342986022822175,0.883025713303245,-0.062145166233748106,0.036725455912528245,0.046314982337562725,0.005921140801545026,-1.3651637922813287,FALSE,FALSE,FALSE,FALSE
222,SCBI,Tenth instar,1.2284702759263235,0.10760798819830586,0.006465984753166055,1.1930138614080306,0.035456414518292956,0.09567212934608105,0.04640913645082403,0.0056970088288528,0.8038671971719038,FALSE,TRUE,FALSE,TRUE
169,OHZZ,Eighth instar,0.8999580772532574,-0.06010392406970544,0.016102868908937213,0.9672128269635603,-0.06725474971030287,0.030213274904726306,0.04629141103610363,0.005628788176896975,-1.4724389329485907,FALSE,FALSE,FALSE,FALSE
241,TKSH,Ninth instar,1.1362291522394166,-0.0015289460202752014,0.0035691731613852777,1.0550026108330923,0.08122654140632424,0.020992146372258377,0.046216639090432,0.005597628462709488,1.769935020922413,FALSE,FALSE,FALSE,FALSE
256,UYSP,Tenth instar,1.2103027280208056,0.09909090264423104,-0.011072417794213243,1.172666845147329,0.037635882873476634,0.08095641323177187,0.046403710630462995,0.005259045268929767,0.8464211421275107,FALSE,TRUE,FALSE,TRUE
223,SCXD,Ninth instar,0.9604989865384754,0.0020811662038244805,-0.07137006852031608,1.0149315101192562,-0.05443252358078077,0.04163054338363144,0.046347992965945085,0.0052021963680558446,-1.1987936563666148,FALSE,FALSE,FALSE,FALSE
171,ONAU,Female,0.8437200390393197,0.03252096948086858,-0.06684008178283471,0.896844559267641,-0.05312452022832126,0.043037244102512216,0.04635311578910762,0.005137692121574708,-1.1708464726641747,FALSE,FALSE,FALSE,FALSE
5,AKPI,Tenth instar,1.1037656539089045,-0.0011117288526905078,0.009583232697563022,1.1475950250589189,-0.043829371150014396,0.06078645397725984,0.046385601123782684,0.005127813775814835,-0.9750693711579816,FALSE,FALSE,FALSE,FALSE
12,BLLA,Ninth instar,0.932557704338027,-0.07331768622132984,0.0010857423806611205,1.011972915258157,-0.07941521092012993,0.019780774184569767,0.04622764303832837,0.005029535655663181,-1.7293963352799075,FALSE,FALSE,FALSE,FALSE
192,QDVU,Female,0.8298610038757674,0.06375696580275103,-0.0036389776378445895,0.9451607524416669,-0.11529974856589942,0.00936318671987746,0.045975096787493716,0.004913320908377382,-2.4976039793228715,FALSE,FALSE,FALSE,FALSE
294,YGFO,Eighth instar,1.0206507471983979,-0.07078018206104719,0.001531227227925476,0.9502947057499136,0.07035604144848429,0.024194779265644895,0.04627669805432681,0.004872163270649223,1.5355793961587516,FALSE,FALSE,FALSE,FALSE
