row_id,ID,group,log_eye,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
269,WDBI,ninth,0.9683137599413069,-0.09920665008344809,0.9963482534657564,-0.028034493524449533,0.03445067875421445,0.054592449077575246,0.0012209992641813159,-0.5232280697025365,FALSE,FALSE,FALSE,FALSE
10,BBRM,ninth,1.07636667972079,-0.042124926300671106,1.0294516132534832,0.04691506646730681,0.012724764675242028,0.054549789356708275,0.0012080337306963882,0.8659219844188524,FALSE,FALSE,FALSE,FALSE
104,JUJH,ninth,1.0804483180404385,-0.03390155167568132,1.0342205885198266,0.04622772952061194,0.012800668599985927,0.054551739471767335,0.0011800738653277836,0.8532684522805736,FALSE,FALSE,FALSE,FALSE
172,OQDA,ninth,0.9934369410508087,-0.026743324975510907,1.0383718533765012,-0.044934912325692467,0.013524016313491517,0.05455529359496469,0.0011797271282883162,-0.8297097469300081,FALSE,FALSE,FALSE,FALSE
178,PBXK,eighth,0.9270328284060573,-0.05921935965997127,0.9568058596510305,-0.029773031244973214,0.029610300738189658,0.054589451091437896,0.0011718652747475852,-0.5542880502520031,FALSE,FALSE,FALSE,FALSE
61,FYEF,female,1.0356724888942357,0.12883287184296832,0.9943040703939825,0.04136841850025319,0.015710087945875268,0.0545645834480098,0.001166679322779635,0.7647032797374025,FALSE,FALSE,FALSE,FALSE
168,OHRS,female,1.0192082658808412,0.08694193013380835,0.9636118858426327,0.05559638003820855,0.008619157443426123,0.054522995364150464,0.0011396143659014558,1.0240279378522517,FALSE,FALSE,FALSE,FALSE
133,LNMX,female,0.9140883083189552,0.09303486596718957,0.9680759896184802,-0.053987681299525025,0.008987478086182088,0.054528326259399164,0.001121372825542816,-0.9945821396272373,FALSE,FALSE,FALSE,FALSE
258,VDVI,tenth,1.1936193922464444,0.05722014032989153,1.1644951243424788,0.029124267903965606,0.02958656678730124,0.05459063810095659,0.0011203974818808958,0.5422033156573737,FALSE,FALSE,FALSE,FALSE
41,EAXN,eighth,0.8746350566053226,-0.11684597483504322,0.9191432178479565,-0.044508161242633903,0.01304786799956727,0.05455648931544929,0.0011155981798026055,-0.8216316484991008,FALSE,FALSE,FALSE,FALSE
293,YFAT,female,1.002101388287266,0.1748865783064366,1.0280461826593028,-0.025944794372036784,0.03581760858472002,0.05459593884595221,0.0010903345567119004,-0.4845696244897649,FALSE,FALSE,FALSE,FALSE
