row_id,ID,group,log_foretibia,logP_c,.fitted,.resid,.hat,.sigma,.cooksd,.std.resid,high_cooks,high_leverage,large_residual,flagged
178,PBXK,eighth,2.4794752597907936,-0.05921935965997127,2.509741944443324,-0.03026668465253035,0.029610300738189658,0.03387054894360107,0.0031404940807971374,-0.907393497706017,FALSE,FALSE,FALSE,FALSE
219,RWGW,eighth,2.479559043461405,-0.1649729184593416,2.4429173392399615,0.03664170422144375,0.019307866921660616,0.033849903757181235,0.0029385836367823485,1.0927308865991154,FALSE,FALSE,FALSE,FALSE
97,JOYH,tenth,2.6269847483809894,0.029289078706530747,2.655638559363136,-0.028653810982146588,0.029444220119072044,0.03387531112369203,0.0027979609657558333,-0.8589661339107691,FALSE,FALSE,FALSE,FALSE
236,SXDN,female,2.489355074193896,0.04812856970269341,2.5356488392861203,-0.04629376509222416,0.01157123273065787,0.03381105129600023,0.0027672710212420615,-1.3751615319523418,FALSE,FALSE,FALSE,FALSE
238,TABC,ninth,2.54932797655858,-0.01921113559522447,2.589524387277185,-0.0401964107186048,0.014945688212231372,0.03383672292611745,0.0027132382335249223,-1.1960823638728206,FALSE,FALSE,FALSE,FALSE
290,YAKT,eighth,2.392242964924581,-0.2072975428641317,2.4161728367537947,-0.023929871829213578,0.03992619072327798,0.03388742267240252,0.0027042521898067644,-0.7212601887457395,FALSE,FALSE,FALSE,FALSE
40,EAXA,ninth,2.62332711307215,-0.03677925150329653,2.579703586793025,0.04362352627912491,0.01268227586285691,0.033822760290248444,0.002699247318604618,1.2965706956598406,FALSE,FALSE,FALSE,FALSE
152,MYTW,female,2.625175709934015,0.1169184644915553,2.581830111154662,0.04334559877935318,0.012607629253294695,0.033823957758494505,0.002648876563809683,1.2882614850226957,FALSE,FALSE,FALSE,FALSE
183,PTRO,female,2.483655867886348,0.024692612590371477,2.519915390205764,-0.03625952231941598,0.017788491488676457,0.03385138490996927,0.002642962815983343,-1.0804967603515698,FALSE,FALSE,FALSE,FALSE
117,KPNC,female,2.4755294879754035,0.0015266119126129407,2.5043631731440854,-0.0288336851686819,0.02721590474039126,0.03387488909946637,0.0026068015490445266,-0.8633677484013644,FALSE,FALSE,FALSE,FALSE
188,PXBW,eighth,2.469962202402178,-0.07301882190350462,2.501022203690275,-0.031060001288097272,0.023256678263715996,0.03386842832768176,0.0025639380960505802,-0.9281435351594667,FALSE,FALSE,FALSE,FALSE
225,SDVC,ninth,2.631097159934082,-0.0058504136781756255,2.5969932009483983,0.03410395898568375,0.019133834928880187,0.03385880797797217,0.0025217958324772567,1.0169598808170268,FALSE,FALSE,FALSE,FALSE
28,CWRT,eighth,2.402656646718261,-0.18365577980709125,2.4311118279379627,-0.028455181219701586,0.02666549395823624,0.03387599422247072,0.002484653987145895,-0.8517932528808478,FALSE,FALSE,FALSE,FALSE
197,QQJU,ninth,2.558853894740083,-0.010611660594594508,2.59433160329805,-0.03547770855796717,0.017396922776268996,0.033854183966336444,0.0024725502816572925,-1.0569888394051072,FALSE,FALSE,FALSE,FALSE
189,PZFT,ninth,2.6226738503647344,-0.03361423663276253,2.581472870405199,0.041200979959535644,0.012817917589911307,0.03383286830228457,0.002434197717943276,1.2246523312138464,FALSE,FALSE,FALSE,FALSE
265,VJTT,female,2.545962551139065,0.12197178146302323,2.5852225949724312,-0.03926004383336634,0.013818094878461402,0.033840481010445005,0.0023875555455091656,-1.1675518200622688,FALSE,FALSE,FALSE,FALSE
244,TSPY,female,2.4690736331516767,-0.016524672332297596,2.4922446596931023,-0.023171026541425555,0.03682361054472885,0.033889316956107036,0.002323395129477667,-0.6972624225828258,FALSE,FALSE,FALSE,FALSE
176,OZHE,female,2.469200619966383,-0.017654935238720748,2.4914858712297,-0.02228525126331693,0.03749109198078627,0.03389132837038011,0.0021911467132343706,-0.6708401635174032,FALSE,FALSE,FALSE,FALSE
91,IVIQ,female,2.5213591117903125,-0.00892863074430128,2.497344171224218,0.024014940566094545,0.032539234724012725,0.03388743909562903,0.0021858555402561887,0.7210555687090103,FALSE,FALSE,FALSE,FALSE
288,XVQB,ninth,2.5327042580446806,-0.05554207376282827,2.5692149302464267,-0.036510672201746086,0.014334199140775258,0.03385071192601767,0.002144230787810683,-1.0860726683596247,FALSE,FALSE,FALSE,FALSE
113,KEHR,female,2.5818821089113864,0.1562912443263691,2.6082625552709477,-0.026380446359561383,0.026146551953247513,0.03388168726600801,0.002091747719774215,-0.7894765531133824,FALSE,FALSE,FALSE,FALSE
182,PQXQ,female,2.554238352753971,0.027263829921404303,2.521641546161693,0.03259680659227815,0.016943299002943876,0.03386390340239095,0.002030994574670498,0.9709339154458232,FALSE,FALSE,FALSE,FALSE
181,PMTK,eighth,2.412067103611043,-0.16628417909633053,2.442088766893269,-0.030021663282226108,0.019734340364976188,0.03387174252284257,0.002018005514943696,-0.8955024020585527,FALSE,FALSE,FALSE,FALSE
29,DESX,female,2.6096285189244464,0.0915151088357733,2.564775872628586,0.0448526462958605,0.008874480736051522,0.03381778446736707,0.001981433903637855,1.330539101746229,FALSE,FALSE,FALSE,FALSE
272,WJST,female,2.549484232662652,0.1218488331626284,2.585140055103694,-0.03565582244104215,0.013786801285548024,0.033853787626688114,0.00196471981174356,-1.0603492975176279,FALSE,FALSE,FALSE,FALSE
